customer_id,Recency,Frequency,Monetary,Cluster,Segment
57207678,138,1,1755.96,2,Regular Customers
57213543,446,1,1598.92,1,At Risk Customers
57217288,96,1,2771.52,2,Regular Customers
57291761,10,6,8426.84,0,Premium Customers
57331847,178,2,3032.7799999999997,3,Loyal Customers
57340963,117,4,4114.1900000000005,0,Premium Customers
57360162,112,3,4263.7,3,Loyal Customers
57392064,201,4,1988.8000000000002,3,Loyal Customers
57474553,11,2,2132.2,2,Regular Customers
57505804,41,3,1961.6,3,Loyal Customers
57523973,141,3,4526.06,3,Loyal Customers
57526322,23,4,3019.06,3,Loyal Customers
57537308,116,3,2930.3499999999995,3,Loyal Customers
57548210,373,1,58.59,1,At Risk Customers
57566548,19,3,2727.2,3,Loyal Customers
57579640,4,1,1255.44,2,Regular Customers
57642258,72,3,2111.34,3,Loyal Customers
57658033,505,2,940.72,1,At Risk Customers
57662767,39,2,4383.5,3,Loyal Customers
57674875,291,2,3183.41,3,Loyal Customers
57765367,244,2,1126.33,2,Regular Customers
57770044,56,2,1046.65,2,Regular Customers
57833505,307,5,6747.530000000001,0,Premium Customers
57892837,228,3,1614.05,3,Loyal Customers
57896058,462,1,1101.24,1,At Risk Customers
57956497,325,2,2234.3199999999997,1,At Risk Customers
57967753,41,3,4021.1499999999996,3,Loyal Customers
58085779,421,1,702.54,1,At Risk Customers
58111297,56,3,5753.23,0,Premium Customers
58115779,287,2,3585.93,3,Loyal Customers
58152923,367,1,1336.44,1,At Risk Customers
58170168,7,3,1120.8,3,Loyal Customers
58214883,189,2,1584.06,2,Regular Customers
58415368,548,1,475.04,1,At Risk Customers
58505903,75,2,967.1500000000001,2,Regular Customers
58513300,106,2,2596.15,3,Loyal Customers
58631874,187,1,597.91,2,Regular Customers
58644651,217,3,920.19,3,Loyal Customers
58873572,517,1,117.18,1,At Risk Customers
58929595,92,2,816.23,2,Regular Customers
58942207,425,2,1300.5800000000002,1,At Risk Customers
58974323,162,2,1502.86,2,Regular Customers
58979427,32,2,2105.52,2,Regular Customers
59009727,177,2,3004.2599999999998,3,Loyal Customers
59094034,108,4,4246.88,0,Premium Customers
59095971,72,1,709.82,2,Regular Customers
59110513,20,4,3215.74,3,Loyal Customers
59141605,49,3,3449.29,3,Loyal Customers
59197894,56,1,1266.42,2,Regular Customers
59207798,47,2,131.98000000000002,2,Regular Customers
59216664,40,2,781.13,2,Regular Customers
59222551,421,1,1895.9,1,At Risk Customers
59240916,226,2,1006.6600000000001,2,Regular Customers
59252433,42,4,2126.87,3,Loyal Customers
59323931,326,1,488.01,1,At Risk Customers
59329145,117,4,3630.81,3,Loyal Customers
59345983,272,1,2127.2400000000002,1,At Risk Customers
59353207,91,2,3094.95,3,Loyal Customers
59398136,23,4,2456.49,3,Loyal Customers
59427862,439,1,948.06,1,At Risk Customers
59436131,299,4,3446.56,3,Loyal Customers
59485034,36,2,2824.19,3,Loyal Customers
59517074,214,1,424.28,2,Regular Customers
59518795,96,3,1951.02,3,Loyal Customers
59545278,173,3,4234.56,3,Loyal Customers
59619739,381,1,327.09000000000003,1,At Risk Customers
59620534,76,4,1635.8200000000002,3,Loyal Customers
59643062,282,1,265.29,1,At Risk Customers
59677346,169,2,943.01,2,Regular Customers
59769142,53,2,2020.92,2,Regular Customers
59815512,186,2,3147.9300000000003,3,Loyal Customers
59830126,13,1,40.7,2,Regular Customers
59840071,259,2,2321.86,2,Regular Customers
59890331,59,3,1760.3200000000002,3,Loyal Customers
59909004,139,1,1837.16,2,Regular Customers
59930550,150,1,722.42,2,Regular Customers
60049160,62,2,3691.97,3,Loyal Customers
60062501,160,2,2087.49,2,Regular Customers
60210778,231,1,1836.12,2,Regular Customers
60275891,321,1,1937.88,1,At Risk Customers
60300263,375,2,849.5099999999999,1,At Risk Customers
60319216,447,2,1014.1600000000001,1,At Risk Customers
60371334,268,2,1954.29,2,Regular Customers
60379302,274,2,5290.29,3,Loyal Customers
60385293,279,3,3165.5699999999997,3,Loyal Customers
60399360,49,2,2781.34,3,Loyal Customers
60446619,76,2,230.39999999999998,2,Regular Customers
60495351,111,3,1704.62,3,Loyal Customers
60561655,309,2,2118.45,1,At Risk Customers
60565603,135,2,537.64,2,Regular Customers
60591625,23,1,186.08,2,Regular Customers
60620291,105,2,2322.62,2,Regular Customers
60656482,323,3,2809.51,3,Loyal Customers
60698094,150,3,1735.8000000000002,3,Loyal Customers
60700850,327,2,2833.22,1,At Risk Customers
60728956,332,1,877.89,1,At Risk Customers
60732869,293,3,2837.9700000000003,3,Loyal Customers
60757351,234,3,2539.84,3,Loyal Customers
60834500,293,2,3267.1,3,Loyal Customers
60904312,117,3,2911.8599999999997,3,Loyal Customers
60967677,30,3,4577.69,3,Loyal Customers
60974181,385,1,1028.82,1,At Risk Customers
61002154,550,1,1165.74,1,At Risk Customers
61015113,199,2,4228.860000000001,3,Loyal Customers
61024977,286,1,395.82,1,At Risk Customers
61121421,257,3,2434.29,3,Loyal Customers
61182897,44,1,630.84,2,Regular Customers
61226563,218,5,4127.92,0,Premium Customers
61226835,280,1,1592.5500000000002,1,At Risk Customers
61320989,33,4,4579.27,0,Premium Customers
61406908,289,1,598.83,1,At Risk Customers
61516967,239,3,6132.35,0,Premium Customers
61522288,102,2,1689.76,2,Regular Customers
61618079,37,6,5989.530000000001,0,Premium Customers
61753272,6,6,4750.15,0,Premium Customers
61763552,256,4,5468.43,0,Premium Customers
61851054,307,2,2368.0099999999998,1,At Risk Customers
61877649,107,3,2395.8199999999997,3,Loyal Customers
61982521,199,5,4205.35,0,Premium Customers
62068277,201,3,1786.77,3,Loyal Customers
62243869,198,4,3302.06,3,Loyal Customers
62323608,145,4,5663.8,0,Premium Customers
62416456,13,3,2607.03,3,Loyal Customers
62419778,305,1,513.5999999999999,1,At Risk Customers
62510499,299,2,2339.75,1,At Risk Customers
62526567,39,3,2453.6400000000003,3,Loyal Customers
62526813,91,1,77.11,2,Regular Customers
62541176,197,1,2015.04,2,Regular Customers
62600289,40,4,5030.110000000001,0,Premium Customers
62629494,159,3,6400.29,0,Premium Customers
62679120,247,3,2117.84,3,Loyal Customers
62742797,235,1,358.16,2,Regular Customers
62807542,561,2,2545.96,1,At Risk Customers
62816600,107,1,1176.66,2,Regular Customers
62828341,52,1,558.24,2,Regular Customers
62868582,379,1,261.03,1,At Risk Customers
62917794,345,2,3269.56,1,At Risk Customers
62971413,148,2,3401.0699999999997,3,Loyal Customers
63025744,570,1,490.65000000000003,1,At Risk Customers
63060947,355,1,394.78,1,At Risk Customers
63083547,26,2,943.55,2,Regular Customers
63092485,564,1,639.6,1,At Risk Customers
63184222,478,1,374.68,1,At Risk Customers
63217390,54,1,415.75,2,Regular Customers
63238941,74,4,4441.38,0,Premium Customers
63262519,239,4,3710.62,3,Loyal Customers
63292875,418,1,702.71,1,At Risk Customers
63310076,102,5,5631.91,0,Premium Customers
63339001,123,3,2036.62,3,Loyal Customers
63349378,368,1,1405.42,1,At Risk Customers
63360864,111,5,4345.1,0,Premium Customers
63368244,37,4,3437.9399999999996,3,Loyal Customers
63376126,488,1,275.03,1,At Risk Customers
63402854,159,2,4354.35,3,Loyal Customers
63451391,591,1,709.82,1,At Risk Customers
63571453,154,3,1572.79,3,Loyal Customers
63624332,198,1,2215.38,2,Regular Customers
63630649,246,2,657.3000000000001,2,Regular Customers
63793401,2,3,3265.23,3,Loyal Customers
63802820,30,4,4979.87,0,Premium Customers
63858550,135,2,1248.35,2,Regular Customers
63870636,489,1,2127.2400000000002,1,At Risk Customers
63948546,151,3,2129.28,3,Loyal Customers
63971358,104,3,4519.18,3,Loyal Customers
64017365,585,1,715.72,1,At Risk Customers
64106072,522,1,77.11,1,At Risk Customers
64141971,215,5,7393.650000000001,0,Premium Customers
64151769,2,2,4286.9800000000005,3,Loyal Customers
64162093,119,3,780.25,2,Regular Customers
64197854,232,3,1983.46,3,Loyal Customers
64298209,116,1,537.24,2,Regular Customers
64316806,70,3,2212.62,3,Loyal Customers
64403005,103,1,197.39,2,Regular Customers
64489709,441,1,2929.6499999999996,1,At Risk Customers
64497538,181,4,3721.63,3,Loyal Customers
64535602,56,3,5207.3,0,Premium Customers
64562786,19,4,3484.1299999999997,3,Loyal Customers
64722323,485,1,130.01,1,At Risk Customers
64748953,448,1,2556.06,1,At Risk Customers
64795608,2,3,3070.88,3,Loyal Customers
64823226,470,1,1531.52,1,At Risk Customers
64846124,216,1,2179.23,2,Regular Customers
64906311,126,1,386.92,2,Regular Customers
64932019,120,2,3911.6400000000003,3,Loyal Customers
64940409,162,3,2571.23,3,Loyal Customers
65121696,596,1,264.89,1,At Risk Customers
65134271,174,3,1582.99,3,Loyal Customers
65221572,385,1,989.88,1,At Risk Customers
65294340,208,3,3968.97,3,Loyal Customers
65368179,56,1,1645.26,2,Regular Customers
65396354,170,1,1446.18,2,Regular Customers
65406127,171,3,2372.85,3,Loyal Customers
65426878,170,2,952.5400000000001,2,Regular Customers
65488134,9,5,4227.21,0,Premium Customers
65514005,87,6,3817.6199999999994,0,Premium Customers
65543312,456,1,795.36,1,At Risk Customers
65559853,31,2,703.98,2,Regular Customers
65570302,53,3,2366.62,3,Loyal Customers
65618148,127,2,2287.41,2,Regular Customers
65660660,159,2,1132.3799999999999,2,Regular Customers
65772743,244,1,390.03,2,Regular Customers
65782437,200,1,802.83,2,Regular Customers
65815155,25,5,5350.66,0,Premium Customers
65895091,236,3,2150.3199999999997,3,Loyal Customers
65903057,122,3,4705.51,3,Loyal Customers
65963876,201,2,2938.67,3,Loyal Customers
66023110,276,3,1700.95,3,Loyal Customers
66130660,552,2,2435.13,1,At Risk Customers
66135710,79,3,2868.6400000000003,3,Loyal Customers
66140659,474,1,1636.47,1,At Risk Customers
66233704,228,1,608.0,2,Regular Customers
66252737,408,1,998.52,1,At Risk Customers
66269844,288,2,2958.43,3,Loyal Customers
66310963,2,5,5198.0,0,Premium Customers
66354642,61,2,1346.8700000000001,2,Regular Customers
66359719,241,2,3069.6800000000003,3,Loyal Customers
66427343,84,2,2270.13,2,Regular Customers
66440188,90,1,989.3700000000001,2,Regular Customers
66485571,64,3,2950.8,3,Loyal Customers
66499992,215,2,537.64,2,Regular Customers
66629497,227,1,102.44,2,Regular Customers
66655397,149,5,4539.0,0,Premium Customers
66710182,94,1,1418.16,2,Regular Customers
66742602,161,4,3725.58,3,Loyal Customers
66761643,47,2,2951.29,3,Loyal Customers
66766629,264,3,3828.09,3,Loyal Customers
66768157,51,3,3311.24,3,Loyal Customers
66866026,159,1,37.8,2,Regular Customers
66886852,44,2,3223.64,3,Loyal Customers
66932104,186,4,2837.67,3,Loyal Customers
66943324,70,4,5767.05,0,Premium Customers
67046342,595,1,1021.98,1,At Risk Customers
67092149,93,5,2451.3,3,Loyal Customers
67215939,98,4,3601.33,3,Loyal Customers
67271824,56,1,328.51,2,Regular Customers
67277562,261,3,4075.99,3,Loyal Customers
67302239,109,1,1065.14,2,Regular Customers
67310893,152,3,2108.35,3,Loyal Customers
67340606,21,3,5801.29,0,Premium Customers
67383024,146,2,2522.7200000000003,3,Loyal Customers
67386193,59,5,5669.900000000001,0,Premium Customers
67465084,287,2,3329.7000000000003,3,Loyal Customers
67528368,127,1,97.1,2,Regular Customers
67538982,118,5,8339.94,0,Premium Customers
67696145,103,3,4163.37,3,Loyal Customers
67701771,187,1,395.82,2,Regular Customers
67708491,5,6,6767.33,0,Premium Customers
67711384,70,2,3314.19,3,Loyal Customers
67729191,11,5,4578.67,0,Premium Customers
67749649,343,1,1757.6,1,At Risk Customers
67829645,127,2,2987.3900000000003,3,Loyal Customers
67896836,114,1,340.36,2,Regular Customers
67908555,174,4,6223.54,0,Premium Customers
67918495,90,4,5985.16,0,Premium Customers
67952740,40,4,3542.9900000000002,3,Loyal Customers
68016312,151,3,4360.11,3,Loyal Customers
68063317,392,2,3221.7000000000003,1,At Risk Customers
68159723,24,4,3402.06,3,Loyal Customers
68219091,221,3,4318.51,3,Loyal Customers
68307253,406,1,765.76,1,At Risk Customers
68341636,7,3,4028.05,3,Loyal Customers
68419593,387,2,1140.03,1,At Risk Customers
68475914,523,2,1307.26,1,At Risk Customers
68486301,254,2,514.77,2,Regular Customers
68661619,141,2,1816.65,2,Regular Customers
68692574,125,2,2034.1799999999998,2,Regular Customers
68703613,104,5,4729.46,0,Premium Customers
68714053,444,2,2099.73,1,At Risk Customers
68906393,104,1,44.28,2,Regular Customers
68939350,579,1,878.07,1,At Risk Customers
68941950,21,5,2957.19,0,Premium Customers
68965787,55,5,7377.360000000001,0,Premium Customers
68985290,229,2,2712.7799999999997,3,Loyal Customers
69034027,161,1,530.85,2,Regular Customers
69088723,490,1,254.16,1,At Risk Customers
69219122,332,2,1560.5500000000002,1,At Risk Customers
69240186,179,3,3444.88,3,Loyal Customers
69242672,48,2,2182.02,2,Regular Customers
69276352,295,2,2783.92,1,At Risk Customers
69339331,115,1,2476.38,2,Regular Customers
69340015,37,2,3675.6799999999994,3,Loyal Customers
69353754,310,1,1444.84,1,At Risk Customers
69364309,306,2,3278.7799999999997,3,Loyal Customers
69415494,235,2,2527.41,3,Loyal Customers
69416782,35,2,3065.1,3,Loyal Customers
69516494,164,3,3431.85,3,Loyal Customers
69632084,70,2,1522.3899999999999,2,Regular Customers
69749541,330,1,1648.41,1,At Risk Customers
69761993,302,3,2644.69,3,Loyal Customers
69762479,386,1,638.68,1,At Risk Customers
69863493,51,5,5335.610000000001,0,Premium Customers
69908484,86,3,1892.76,3,Loyal Customers
69925688,140,4,6120.5199999999995,0,Premium Customers
70084516,241,1,2216.2200000000003,2,Regular Customers
70168151,160,2,494.15999999999997,2,Regular Customers
70170606,337,1,386.92,1,At Risk Customers
70220141,355,3,2934.8900000000003,3,Loyal Customers
70221073,456,1,551.88,1,At Risk Customers
70230254,99,2,767.85,2,Regular Customers
70243933,336,1,271.68,1,At Risk Customers
70363568,19,4,4887.95,0,Premium Customers
70372270,134,3,3398.45,3,Loyal Customers
70391758,538,1,327.1,1,At Risk Customers
70420271,421,1,568.94,1,At Risk Customers
70459847,137,2,1917.53,2,Regular Customers
70529459,218,3,3749.55,3,Loyal Customers
70543108,206,2,2458.66,3,Loyal Customers
70589930,344,3,1858.22,1,At Risk Customers
70608515,266,2,984.78,2,Regular Customers
70615775,59,2,1586.5,2,Regular Customers
70798876,57,2,1048.14,2,Regular Customers
70867736,157,3,3125.2200000000003,3,Loyal Customers
70965437,284,1,269.38,1,At Risk Customers
70966268,381,1,141.28,1,At Risk Customers
70976153,149,3,2718.82,3,Loyal Customers
71176678,550,1,244.04999999999998,1,At Risk Customers
71189232,188,2,4441.74,3,Loyal Customers
71229024,155,2,675.8000000000001,2,Regular Customers
71235336,76,1,2589.54,2,Regular Customers
71252391,107,5,4123.47,0,Premium Customers
71276926,532,1,2478.63,1,At Risk Customers
71321741,424,2,2468.74,1,At Risk Customers
71411879,568,1,2215.38,1,At Risk Customers
71607166,2,2,1618.99,2,Regular Customers
71615827,291,2,2929.2200000000003,3,Loyal Customers
71643758,176,2,2948.52,3,Loyal Customers
71694275,293,3,1312.46,3,Loyal Customers
71755645,368,1,568.41,1,At Risk Customers
71767248,508,1,1849.3500000000001,1,At Risk Customers
71902700,52,4,3621.0699999999997,3,Loyal Customers
71905368,168,2,935.8299999999999,2,Regular Customers
71956734,5,2,3907.17,3,Loyal Customers
72089140,19,3,3860.05,3,Loyal Customers
72132838,178,2,1556.17,2,Regular Customers
72164737,346,1,309.62,1,At Risk Customers
72263318,135,2,2220.65,2,Regular Customers
72359843,452,1,988.34,1,At Risk Customers
72366758,345,4,4624.73,0,Premium Customers
72415263,398,2,1098.05,1,At Risk Customers
72489544,204,3,2055.32,3,Loyal Customers
72495274,592,1,1573.7,1,At Risk Customers
72564495,36,1,963.99,2,Regular Customers
72576730,344,2,1140.53,1,At Risk Customers
72605638,48,3,2381.58,3,Loyal Customers
72667140,423,1,1303.86,1,At Risk Customers
72675976,69,1,697.53,2,Regular Customers
72702075,233,1,941.19,2,Regular Customers
72797175,113,1,1320.57,2,Regular Customers
72857290,213,2,1190.08,2,Regular Customers
72889295,87,3,898.0,2,Regular Customers
72942753,161,1,1652.42,2,Regular Customers
72946405,186,3,4019.84,3,Loyal Customers
73061709,45,2,1477.85,2,Regular Customers
73098723,531,1,2070.2400000000002,1,At Risk Customers
73363613,92,4,2209.1800000000003,3,Loyal Customers
73377004,6,4,1498.3300000000002,3,Loyal Customers
73392739,187,3,1908.54,3,Loyal Customers
73393269,39,4,3210.8900000000003,3,Loyal Customers
73428596,68,2,3855.08,3,Loyal Customers
73586244,461,1,535.22,1,At Risk Customers
73639935,58,2,2150.75,2,Regular Customers
73660582,23,3,3468.91,3,Loyal Customers
73661993,118,2,1120.1,2,Regular Customers
73679086,115,1,1635.0,2,Regular Customers
73735548,153,1,418.48,2,Regular Customers
73799927,6,4,4100.3,0,Premium Customers
73807097,24,1,223.27,2,Regular Customers
73869823,208,3,3125.02,3,Loyal Customers
73891999,37,1,923.84,2,Regular Customers
73933840,466,1,568.94,1,At Risk Customers
74038361,203,2,1692.4,2,Regular Customers
74172010,211,3,4152.08,3,Loyal Customers
74174956,185,3,2123.45,3,Loyal Customers
74179536,108,4,3946.0699999999997,3,Loyal Customers
74195536,316,1,485.14,1,At Risk Customers
74212242,6,3,3062.11,3,Loyal Customers
74230420,73,3,3584.29,3,Loyal Customers
74231111,125,2,810.73,2,Regular Customers
74313592,85,3,2576.17,3,Loyal Customers
74515162,508,1,899.94,1,At Risk Customers
74548003,304,1,1945.38,1,At Risk Customers
74572121,198,1,925.65,2,Regular Customers
74682740,116,4,8308.32,0,Premium Customers
74694186,156,2,1982.17,2,Regular Customers
74735607,101,2,4823.610000000001,3,Loyal Customers
74761384,210,2,649.6,2,Regular Customers
74762653,148,1,1645.26,2,Regular Customers
74833221,313,1,2162.8500000000004,1,At Risk Customers
74840437,455,1,517.03,1,At Risk Customers
75028268,425,1,966.1,1,At Risk Customers
75038062,59,2,384.77,2,Regular Customers
75081265,335,2,2983.55,1,At Risk Customers
75082508,191,3,3384.2599999999998,3,Loyal Customers
75213636,25,7,3961.3100000000004,0,Premium Customers
75244116,217,5,3634.2,0,Premium Customers
75289676,195,2,1920.27,2,Regular Customers
75464725,334,2,1754.81,1,At Risk Customers
75467328,319,1,592.17,1,At Risk Customers
75474920,284,2,2003.6,1,At Risk Customers
75490147,70,2,1277.4499999999998,2,Regular Customers
75510747,141,4,2395.79,3,Loyal Customers
75566105,485,2,1485.87,1,At Risk Customers
75632045,15,2,1344.1599999999999,2,Regular Customers
75640174,36,2,1789.41,2,Regular Customers
75674671,57,2,3842.8499999999995,3,Loyal Customers
75739462,43,5,4860.400000000001,0,Premium Customers
75752515,316,2,834.48,1,At Risk Customers
75828735,26,1,2483.31,2,Regular Customers
75836905,285,3,3784.58,3,Loyal Customers
75860724,81,2,2905.7799999999997,3,Loyal Customers
75892474,412,2,665.4200000000001,1,At Risk Customers
75913572,38,3,3788.96,3,Loyal Customers
75928073,70,4,3087.4700000000003,3,Loyal Customers
75944533,15,1,1405.42,2,Regular Customers
75984768,277,2,1879.0,1,At Risk Customers
76008165,486,1,1245.62,1,At Risk Customers
76019750,204,1,359.98,2,Regular Customers
76020843,99,2,170.35999999999999,2,Regular Customers
76202036,67,1,305.1,2,Regular Customers
76212152,427,3,5652.3,0,Premium Customers
76218218,285,2,133.67000000000002,1,At Risk Customers
76327561,101,4,3746.6800000000003,3,Loyal Customers
76359458,157,3,2046.6100000000001,3,Loyal Customers
76377003,332,1,1270.68,1,At Risk Customers
76438648,474,1,1847.68,1,At Risk Customers
76441843,370,1,16.86,1,At Risk Customers
76512976,219,2,401.25,2,Regular Customers
76533277,300,2,1917.1699999999998,1,At Risk Customers
76604145,327,1,1531.52,1,At Risk Customers
76830090,444,1,746.03,1,At Risk Customers
76850859,12,4,5007.29,0,Premium Customers
76857266,333,2,505.34999999999997,1,At Risk Customers
76864442,290,1,1655.6399999999999,1,At Risk Customers
76917159,45,5,2230.22,3,Loyal Customers
76925460,93,1,979.99,2,Regular Customers
76970363,466,3,2306.95,1,At Risk Customers
76971644,71,4,2724.26,3,Loyal Customers
76987910,394,2,2414.9,1,At Risk Customers
77007315,66,4,3893.44,3,Loyal Customers
77015367,404,2,1105.4499999999998,1,At Risk Customers
77035814,130,4,3411.2,3,Loyal Customers
77085443,354,2,1677.98,1,At Risk Customers
77086074,110,1,1754.86,2,Regular Customers
77086539,44,3,2250.53,3,Loyal Customers
77128325,243,2,424.28000000000003,2,Regular Customers
77161976,156,1,418.48,2,Regular Customers
77214094,194,3,4988.1900000000005,3,Loyal Customers
77217240,62,1,229.04,2,Regular Customers
77220027,355,1,545.49,1,At Risk Customers
77306672,266,1,1873.96,1,At Risk Customers
77320193,259,1,1405.42,2,Regular Customers
77345018,48,2,2041.56,2,Regular Customers
77397957,168,3,5444.16,0,Premium Customers
77559557,516,2,2674.83,1,At Risk Customers
77614510,39,4,5626.58,0,Premium Customers
77618011,300,1,1950.6000000000001,1,At Risk Customers
77625089,481,1,101.28,1,At Risk Customers
77661491,474,1,863.4300000000001,1,At Risk Customers
77673290,217,2,3683.8,3,Loyal Customers
77768189,10,2,1395.3200000000002,2,Regular Customers
77811864,195,4,4390.110000000001,0,Premium Customers
77862447,314,3,3745.79,3,Loyal Customers
77869660,58,9,10115.75,0,Premium Customers
77921718,438,2,386.47,1,At Risk Customers
77961205,27,3,4299.0199999999995,3,Loyal Customers
78014505,437,1,563.46,1,At Risk Customers
78053306,599,1,422.23,1,At Risk Customers
78157360,258,3,3550.52,3,Loyal Customers
78158536,242,1,2494.29,2,Regular Customers
78209683,553,1,545.0,1,At Risk Customers
78254569,103,2,4655.55,3,Loyal Customers
78267238,248,2,2408.08,3,Loyal Customers
78394303,220,3,2156.18,3,Loyal Customers
78412820,9,2,658.5699999999999,2,Regular Customers
78439088,334,1,358.16,1,At Risk Customers
78614729,351,2,3501.57,1,At Risk Customers
78678612,45,3,1843.02,3,Loyal Customers
78725001,199,4,1845.23,3,Loyal Customers
78732957,49,2,2737.44,3,Loyal Customers
78748184,211,2,3402.24,3,Loyal Customers
78750264,432,1,106.98,1,At Risk Customers
78806824,408,3,2792.4700000000003,1,At Risk Customers
78841932,410,2,789.6,1,At Risk Customers
78847070,361,1,513.5999999999999,1,At Risk Customers
78903046,111,2,291.44,2,Regular Customers
78961097,212,1,712.86,2,Regular Customers
79076101,292,1,96.33,1,At Risk Customers
79135318,331,3,1120.99,1,At Risk Customers
79169760,38,2,1449.4299999999998,2,Regular Customers
79206969,112,5,3601.6099999999997,0,Premium Customers
79257353,186,2,2434.26,3,Loyal Customers
79298972,240,2,2876.5,3,Loyal Customers
79369660,91,2,2240.34,2,Regular Customers
79478655,99,4,2859.46,3,Loyal Customers
79591237,169,3,2584.02,3,Loyal Customers
79592021,6,4,3108.55,3,Loyal Customers
79628054,22,3,794.67,2,Regular Customers
79630614,150,2,1808.1,2,Regular Customers
79672044,104,3,1327.98,3,Loyal Customers
79695653,156,2,614.81,2,Regular Customers
79726146,413,1,1329.51,1,At Risk Customers
79742293,204,2,802.63,2,Regular Customers
79764458,2,5,1942.48,3,Loyal Customers
79773912,120,2,4707.070000000001,3,Loyal Customers
79789048,362,1,832.06,1,At Risk Customers
79895967,81,4,5720.6900000000005,0,Premium Customers
79916464,157,4,3557.4300000000003,3,Loyal Customers
79919160,226,2,228.98000000000002,2,Regular Customers
79942821,59,1,864.3,2,Regular Customers
79960955,277,2,4069.86,3,Loyal Customers
79991320,6,3,2509.45,3,Loyal Customers
80269328,33,1,2570.67,2,Regular Customers
80286283,11,2,3616.41,3,Loyal Customers
80315623,367,2,3014.01,1,At Risk Customers
80371626,506,2,473.17999999999995,1,At Risk Customers
80476444,297,1,189.47,1,At Risk Customers
80499378,252,1,527.4,2,Regular Customers
80517784,221,6,5996.740000000001,0,Premium Customers
80571942,14,6,5232.62,0,Premium Customers
80696046,78,3,2398.89,3,Loyal Customers
80759416,2,1,288.38,2,Regular Customers
80761521,410,3,1581.69,1,At Risk Customers
80796977,67,2,2295.07,2,Regular Customers
80800079,109,2,1157.6499999999999,2,Regular Customers
80833965,223,2,2514.3500000000004,3,Loyal Customers
80850753,451,2,736.26,1,At Risk Customers
80858127,273,1,2015.04,1,At Risk Customers
80862136,107,4,4367.5,0,Premium Customers
80875034,83,3,3243.8199999999997,3,Loyal Customers
80935110,226,3,3662.8500000000004,3,Loyal Customers
80952275,340,1,46.62,1,At Risk Customers
80954112,523,1,1884.74,1,At Risk Customers
81046421,446,1,254.16,1,At Risk Customers
81088747,103,2,1251.0800000000002,2,Regular Customers
81091233,161,2,3015.3999999999996,3,Loyal Customers
81102955,485,1,1655.6399999999999,1,At Risk Customers
81136091,208,1,215.65,2,Regular Customers
81160474,259,1,844.46,2,Regular Customers
81174361,66,1,294.96,2,Regular Customers
81183415,177,2,2857.14,3,Loyal Customers
81200164,226,2,1814.96,2,Regular Customers
81229704,83,1,1154.26,2,Regular Customers
81337068,32,3,4554.42,3,Loyal Customers
81346291,249,2,2100.39,2,Regular Customers
81352781,508,1,633.75,1,At Risk Customers
81373608,445,1,66.12,1,At Risk Customers
81377917,247,1,1479.57,2,Regular Customers
81382213,297,2,2391.8500000000004,1,At Risk Customers
81420960,40,3,4716.0,3,Loyal Customers
81462774,287,1,16.86,1,At Risk Customers
81500385,333,2,836.28,1,At Risk Customers
81528623,518,2,1271.1599999999999,1,At Risk Customers
81533356,304,3,1857.77,3,Loyal Customers
81541985,359,4,6149.75,0,Premium Customers
81584486,371,2,3579.14,1,At Risk Customers
81605722,256,3,2369.41,3,Loyal Customers
81655250,442,1,2843.8500000000004,1,At Risk Customers
81757554,176,4,1732.98,3,Loyal Customers
81763298,35,2,1817.75,2,Regular Customers
81808190,109,4,2407.6800000000003,3,Loyal Customers
81822494,240,3,2976.3500000000004,3,Loyal Customers
81822935,76,5,3863.7599999999998,0,Premium Customers
81906973,351,3,1086.5,1,At Risk Customers
81932548,31,2,2811.7200000000003,3,Loyal Customers
81940369,437,2,2199.27,1,At Risk Customers
81994445,46,2,1790.62,2,Regular Customers
82032191,347,1,1603.62,1,At Risk Customers
82160592,246,1,827.77,2,Regular Customers
82169898,88,3,2150.14,3,Loyal Customers
82179338,22,3,5077.62,0,Premium Customers
82286725,172,4,3542.34,3,Loyal Customers
82322028,195,1,371.21999999999997,2,Regular Customers
82359623,132,5,6525.46,0,Premium Customers
82374625,297,2,2249.7,1,At Risk Customers
82425179,212,3,1345.17,3,Loyal Customers
82529927,189,3,3200.76,3,Loyal Customers
82585664,242,3,3690.53,3,Loyal Customers
82594354,91,4,3404.2799999999997,3,Loyal Customers
82700270,235,1,450.42,2,Regular Customers
82708090,442,1,844.28,1,At Risk Customers
82770142,2,1,154.22,2,Regular Customers
82804543,15,2,930.84,2,Regular Customers
82854537,50,3,3726.69,3,Loyal Customers
82898985,313,1,832.06,1,At Risk Customers
82900175,35,2,2282.6,2,Regular Customers
82918668,139,2,2002.7900000000002,2,Regular Customers
82948843,304,2,2046.69,1,At Risk Customers
82989313,6,3,1794.16,3,Loyal Customers
83023956,239,2,3928.4400000000005,3,Loyal Customers
83034412,146,1,2744.64,2,Regular Customers
83039559,252,2,687.0799999999999,2,Regular Customers
83058329,58,1,274.25,2,Regular Customers
83155219,135,1,1028.82,2,Regular Customers
83236183,69,3,4471.68,3,Loyal Customers
83262890,180,2,3645.1,3,Loyal Customers
83298567,202,3,5171.5199999999995,3,Loyal Customers
83304462,15,2,3022.19,3,Loyal Customers
83304571,103,4,3094.31,3,Loyal Customers
83348353,495,1,1755.96,1,At Risk Customers
83404008,84,2,1017.54,2,Regular Customers
83412446,41,3,4243.91,3,Loyal Customers
